Label,Component_1,Component_2
0,-0.49164151515503707,2.102943099192843
0,0.1659842900707231,1.2891903566402452
0,0.9236936185711421,1.0699601496052789
0,-0.07317319563037515,2.125847044506429
0,-0.3117128262937377,1.5874828302903756
0,-0.9430971308156613,0.06721082550437774
0,0.34955773475455476,1.5554004182326173
1,1.3595813092754387,0.12486343966931462
1,1.6392292979690581,0.6441290156100772
1,0.6209626210935106,-0.11118773163952442
0,-0.9505290450953772,0.02651712076954042
1,1.4901809809636042,-1.0726189078170918
1,0.7756483058175415,0.9550587710656386
0,-0.38264479471434776,-0.6585634518249144
0,-0.7655021931628887,-0.724449963328576
0,-1.2997980928417217,-1.1077379562959895
1,-0.12195058965862196,-1.0520982254131703
1,0.9169492208241671,-1.6381059372047022
0,0.624351944111744,0.23224406828199706
1,1.7474731237629022,-0.7736189850207457
0,-0.7303321197148166,0.639567979170879
1,0.7074614416776474,-1.531573691372624
1,0.6899059251939745,-1.4666470236151998
0,-0.44386359314061913,-1.7090728359105594
1,1.121755396665164,-1.9826920008549023
1,-0.8605955520129005,-0.3507356803246685
0,-0.6073862609200238,0.48757200630810305
0,-1.3913597996709586,-0.31207046950752676
1,1.0223185928328606,0.7390576905134673
0,-0.44472923593815245,1.0576844412435464
0,-0.9340177194237698,0.9284828731315581
1,0.5880213586137413,-1.4652459977019876
0,-0.9556117889002511,0.9384081980784867
0,-0.9600686639037677,-0.6598689135730791
0,-1.338749300912425,0.04234985148765306
0,0.1530190519609134,1.728305571527167
1,0.8621517374080955,1.15531014763092
0,0.2790678937069009,0.3923023047669547
0,-0.3093459308337078,-1.2263433319570956
0,-1.128566209675219,-1.3189232189870366
0,0.512168125455487,0.9032485750036484
0,0.7487063746491299,1.1157378631723707
0,0.752620902521557,0.9403487450684941
0,-1.2277321520663835,0.6749043949021845
0,-0.47674223482061406,0.06816107310417051
0,-1.21474456352296,-0.33054004075934224
1,1.6099072462610944,-0.41817391789445696
0,-0.09585121123140317,-1.3127472237740117
0,-1.3671688274264246,-0.2996649655720864
0,-1.2630757295220276,0.014597449873190355
0,-0.21253276285198475,1.2726635872269154
1,1.1312701206115467,-0.2845082034732112
1,1.851952520201337,-0.3812098289125818
0,-0.4284880117668599,1.0488486281484435
1,1.616137191599566,-0.5849068257537923
0,-1.0512932590512578,-1.3287342622601672
0,-0.8842589351580371,0.4868848107867028
1,0.5654722829248877,-1.7909570644529946
1,1.6258161082575664,-0.2657288326707871
0,-0.9728244345209587,-1.3455295831424414
0,-0.9689145144293624,0.10988806806822381
1,-0.5367159189061766,-1.4783497873636107
1,1.1335163482759645,0.00868789690767916
0,-0.49691206282006256,1.7499694906825631
0,-0.8752960552852557,1.1388591974463163
0,-0.9423860109610269,1.4133677572759458
0,0.7756894336092487,1.4134797594369632
1,1.3529648261127412,-0.5561701737513505
0,-0.6914823839080766,-0.33704774924834885
0,-1.1186097047678183,-0.007773677889743624
1,1.1515751378275598,0.6953737660307706
1,1.341223962613461,0.8266358503013115
1,0.4185468895469814,-1.8311969158132049
0,-0.664249777783149,0.5060513780473617
1,-0.10522123738468976,-1.4886774806430658
0,-0.7696797463243048,1.5317951960497533
1,0.36068362811811466,-2.2127110575458833
0,-1.2628996452422099,-0.23688372562572352
0,-1.018917765885271,0.8151308976784675
0,-1.3538643936098562,-0.5570401333965314
1,0.8350585739321593,1.056261111074619
0,-0.3606641698566046,0.4478779876503542
0,0.4669147277117321,1.0732944210361712
1,0.9250927849587663,0.9891857094055375
1,1.1380106719680956,0.1024937975647128
0,-1.2940095012173884,-0.8349163399558782
1,1.0364589439097096,1.0015433773830285
1,0.625442074174455,-1.0512826954834018
1,1.4967300956987082,-1.387891195191556
1,0.7534641641325186,-0.4771881254107054
0,-0.8064631181679046,-0.1486475571453188
1,0.8337271514653795,-2.0987374522269224
1,1.4069703675057623,0.6635466087170814
1,1.2453938884427973,0.9858322938475045
0,-0.5732695404241739,-0.19697047771055337
1,-0.11132799604843377,-1.3933418691492854
0,-1.0703366791179587,1.427398930966674
1,0.2480039323705362,-1.7934531285185322
0,0.3440743934319865,0.4275884786255812
0,-0.6329446989915521,-1.5216194543659995
1,0.9307405922097115,0.6748285196275217
0,-1.378900754632355,-0.395571086418798
1,0.7526740556702706,0.9390414241796996
1,0.7575463868755412,0.9454561378481189
1,0.999614998853949,0.9047826559529135
1,0.6975127557486676,0.2527572834563584
0,-0.09581916934202775,0.9747238175722064
0,-0.7774755059483677,0.8926759616266883
1,1.77896131886279,-0.8424962223988691
1,1.2819987873739869,-0.27334749160638366
0,-0.9037979279290702,-0.7628061053609841
0,-0.5390829852288136,-0.45042035695134985
0,-0.9921676987027933,1.5061911779345303
1,0.9376734362708673,-0.8597692613789185
0,-1.221606766014666,-1.1422943351486874
0,-0.3770771667605316,-0.8197490230845642
0,-1.2379900121330358,0.7201899014258071
0,-0.23284560097957385,-1.3930054088634922
0,-0.5088635538732877,-0.6416745846386047
1,1.2196437886208114,0.9512198988582554
1,1.407326368777043,-0.674003638352534
0,-0.692947588603129,-0.05219393875586515
0,-0.19585044905040683,0.48745322113552303
1,1.3674873968607353,-1.2036966582297721
0,-1.0229793692770315,1.288925638855628
0,-0.9503021027527667,-0.6805812840779077
1,1.486491986927748,0.38055663129089345
1,1.1777140405644846,-1.3806713518856695
0,0.12004171529436887,-0.17577044636831207
1,1.175819018025563,-0.23186652400077365
0,-1.109485096866855,-0.9463704950124017
0,-1.268058138055034,-0.5420526435368799
0,0.7919527310368188,1.4014623819990382
0,-0.7335411337126128,-0.8186137963040645
1,1.6099289239653611,-0.7825158407024229
0,-0.1323207741244617,1.9754013221354938
0,-1.1533617891127206,-0.5043614839221403
0,0.633259106073637,0.47946014236665035
0,-0.667149934772133,0.8291706977839918
0,-1.1924182255930582,0.17546104046168023
1,1.6554836398783963,0.12469671536817444
0,-1.315652046754691,-0.05994122634645147
1,1.587170001241892,0.4691044431637097
1,0.6766982466948676,-2.0436060103929736
1,1.5985031947652377,-1.548105110224377
1,0.1152638399914918,-0.6933310689536919
1,1.7284258440828846,-0.022346748793492455
1,1.3713199740804967,1.087531920490319
1,1.045075761560561,1.0354608980869575
1,1.1814365931793136,0.5440610605685273
1,1.4307888739904295,-1.227598351186503
1,-0.17205976855430308,-1.8148394090739641
1,1.2591329992270024,-0.43431051059037834
1,-0.6181889666508449,-1.840590033061944
1,0.8817944352511845,-2.002141318751759
1,1.1114709515284866,0.5173491009929738
0,-0.5789291174672062,1.1018817190493173
0,-0.8367686866653461,-0.5288178315389721
0,-1.0159300845866708,-0.11157040935062197
0,-0.03158266347434062,1.618941776740736
0,-0.9086856409868438,-0.7686981173048614
0,-1.2045272171846229,0.2026350738776614
1,1.5543685749977645,0.29667774251577633
0,-0.7988096707136636,1.6739929442340882
1,0.3381108359261163,-1.8378136784292949
0,0.03229198414664536,1.3328344224533626
0,-1.2277394197403344,0.7245121250316681
1,0.20212936541089854,-1.9146289798297376
0,-1.1825373983768148,-1.1024276171245693
0,-0.9341260332487655,-0.9922523540060868
1,1.8404242200050318,-0.629605322426204
0,-0.6887808703884467,0.500963092895605
1,1.6582427716348318,-1.4175117454368633
1,1.2151352216048947,-0.6255059918819069
0,-0.37699899011568205,-0.16608954032257878
0,-1.2981451950389924,0.07498610842804322
0,-0.13525578578355363,0.640901909210847
0,-1.0367489432290713,-0.5850622519407129
0,0.6447602107578564,1.3131711908310597
0,-0.8908503653723246,0.8517396399812575
0,0.802084957807589,1.069028454680836
0,-0.35003281367821276,-1.552332189322925
0,-0.642863548473455,0.4726296434662494
0,-1.2582560364934776,-0.1310414087364
0,-1.2970463773015501,-0.378970793390353
0,-1.2548309255434194,-0.6917800858884965
0,-1.0173414738733357,0.378129926347412
1,-0.7439233773935772,0.27774750055232705
0,-0.9083795747934441,-1.4202166730073102
0,-0.8621736937175918,1.3208971433169219
1,1.8157937416398562,-0.034636039693917604
0,-0.7605910666207127,0.08716583518586925
1,1.6396791083976627,0.5039328748464469
0,-1.0818305343146726,1.1314710840032802
0,-1.2993453970882107,0.057449172910548914
0,-0.7371785200419395,0.499017770419863
0,-1.257403361558878,-0.649382015497558
0,-0.9342297276633852,1.1355568602838078
0,-0.9110232251986744,-0.6269342608089054
0,-1.1109311547272327,-0.6556153675961218
0,-1.215886500012126,0.3119187000946209
0,-1.0171663540979168,-1.2018595357900785
0,-1.018676704372244,-0.3696376238752255
0,-1.0171114499545695,0.05679366807340552
0,0.5174917628439556,1.6034209935413093
0,-1.0927381235436464,-0.3756956270721995
0,-1.1955775783921991,-0.23070673088815613
1,0.9689657223668255,-2.1611979925725024
0,0.80424230331671,1.651662217931568
0,-0.6682004374470061,0.5482128412363215
0,-0.18746160713652807,1.9637536788308327
1,0.9149584885698854,-1.6737599555235338
0,-0.7307280616795958,-0.05148136061794776
1,1.3992734542114342,0.5523654652859271
0,-1.371900578920544,-0.5223437137698055
0,-1.2895820467356507,-0.13851406504559594
0,-1.1241993552568357,-0.7132609307808276
0,-1.2634704678815256,-0.31688789536171963
1,1.1239882202868616,-1.0440683464512737
1,0.8920135533952512,0.3757041938121968
1,0.844010975366514,-1.3101634718111836
0,-0.29257565276374065,-0.030847272442755105
0,-0.4221835464482015,1.6723356378964631
0,-1.4097015366659045,0.11045061610016221
0,-1.33490202599116,0.0860218352550292
1,1.3967141752105428,-0.7376808799570955
0,-0.8031545277016905,0.272749602136079
1,1.7781754242019223,-0.6486797684918449
0,-1.046670354160435,1.2620356913315716
1,1.4617582695844333,0.19404101068867322
0,-0.0044298017460739055,-1.0300948246831543
0,-0.48218078932804675,0.9781704698184351
0,-0.823133119052586,0.8282551327572897
1,1.5519360612593587,-0.2088954990295877
0,-0.7994655948815338,0.825889888460664
0,0.05185012037439945,2.1443413875349164
0,-1.382739850321951,-0.04315555736867889
0,-0.6524838303907645,-1.453275054992065
0,-1.2047973913595134,0.5335925933172648
0,-0.4703010252103537,1.019743662717535
0,-1.3138335946825208,-0.17386316815074984
1,1.1236998339657938,1.159153178789748
1,1.1025592711876588,0.8457894346491049
1,0.9941485747495181,-0.15691142469436825
0,-0.7490559069104441,0.4645510602738183
0,-0.3110393077493923,0.4930817459260631
0,0.17328884193005242,0.7803806939289848
0,-1.2760009759043518,-0.8283508215931534
0,-0.6407154710358437,1.5343747896403728
0,0.389145929369995,0.9923583261393151
0,0.387745628561299,0.715289311946669
0,-1.1211892916255195,-0.6491074617051055
0,-1.254628016807746,-0.33079849091795316
0,-0.39760415350191286,-1.6217512681729116
0,-1.2917506235768157,-1.1130752476527557
1,1.292163218705741,-1.827498658149615
1,1.5858319242395444,0.16403456346616363
0,-1.1658316794467238,-0.6361018828136243
1,1.1613404867720403,0.24107190386414276
1,1.6528154447032515,0.04613624916773253
1,1.4890970728350112,0.10962904422264101
0,-0.9402415565211719,-1.332318027550854
1,1.4230282771630853,-1.047811242426861
1,1.4449240703560442,-1.4196935234978982
0,-1.109052744944142,-0.995142674949191
0,-0.08107184822242952,-1.0418610976625275
0,0.8347908687559839,1.3266270159202214
0,-0.6817179507151355,-0.5962563835166909
0,-0.701022521658303,-0.6276154992742453
1,1.0163407200875276,1.2078367284571332
0,-0.1793233198547421,0.9901025013421306
0,-1.2482456211978183,0.08229071661796168
0,-0.10561413086109735,0.44797753775307897
0,-0.09832296019564632,0.5888715009098879
0,-1.012176226103472,-1.122475198273322
1,-0.21538292807039622,-0.9979568990529307
0,-0.9110313945002823,-0.33716732190046683
0,-1.056267920241543,-1.0733828368210587
0,0.4062377297703829,1.3605212014075336
1,1.2872129039022222,0.35870737134495345
0,-1.1307334814897907,0.6094381874465157
0,-0.18543556402259667,2.097904286767011
1,1.7248178394790583,-0.18433161303671697
1,1.7330137420218699,0.29749505303321205
0,-0.9556501223850348,0.4144271074269603
0,-1.177807682370433,-0.8828495722310902
0,-0.28800783412255626,-0.7383242443068939
0,-0.7888773707124169,-0.4936736761253556
0,-1.2262290583837665,-0.21791316473851352
0,-1.3276068435630493,-0.21574322871409035
1,1.4862872868959223,0.7062779587888046
0,-1.2393622022420592,-0.4179173230783538
0,-0.8056306395049867,-0.38977509832518203
0,-1.1345239627500296,-0.6588666341943115
0,-1.152406371029361,0.05089889376113593
0,-0.9309544000289822,0.9278070604956166
0,-0.5943400514779996,-1.8758305130016266
0,-0.35328318411117876,0.3441264558897843
1,1.3519008812344433,-1.5026709509107221
0,-0.8568843024579335,-0.05138092091217805
0,-0.9474914138230897,-0.09951718666827883
0,-1.1863426190500341,0.35605046949970165
0,-0.8652846878411656,0.8018770021419167
0,0.03338989224111883,-1.1667391328472783
1,-0.02808634262531273,-0.407780619841794
0,-0.8416184881658121,0.6981967687916178
0,-0.08102316291538317,2.115325874251896
1,1.4514918715645013,0.4718511009209138
0,-1.1453896615472923,-0.1371111350890789
0,-1.125738713900529,0.7321399007041507
0,-0.9678309146617738,0.3379019432074077
0,0.821802076515591,0.8066471278177134
0,-0.7883352694863539,0.11578550717883491
0,-0.2912795331907893,-1.0426201032525255
0,-0.051911581393134204,1.9651493225741816
0,-1.180869788924072,0.5248848077137359
0,-0.4731955067361102,1.1740983221819854
0,-0.9134538594622678,0.3903575196889215
0,-1.3759136208803513,0.1404261038571279
0,-1.2565568848002275,-0.4648870803694645
1,1.3507067678484617,0.8161562560758212
0,-0.30137156973531465,1.3218054014745422
1,1.6878987534316816,-0.6134636504056342
1,1.7674787750745407,-0.6571101333426621
0,-1.1041371956378192,-1.4639497738844476
1,0.44504109865292407,-0.659891671403533
0,-1.1308029472378252,-0.3683961948560404
0,-1.1564609316115175,-0.8388171984540577
0,-1.1122457858510988,-0.7693880993526192
0,-1.144201686558131,-1.1680467657334854
0,0.07617925823408396,0.7092637615135018
1,1.1254134543801069,-0.9941938059247314
0,-1.0573881086557018,-0.7079890297492465
0,-0.5115769393287203,1.2583890317872655
1,0.4946583366188298,-2.196786903030668
0,-0.4915112629765637,0.5743846602330981
1,1.4347509697630376,-1.1326308528539668
0,-0.7896020631688031,-1.2007949709832406
0,-0.6185092269125314,-1.5715016042478107
1,0.9458864960264273,0.5542731050756904
0,0.0907949998573817,0.8008003030946604
1,1.1581707818295432,-1.0509665113247415
0,-0.5350960568088049,0.3001078142173556
0,-0.6254016978515694,-0.6920306017354498
0,-1.2242912242977513,-0.9305643783927288
0,-0.18909935248236304,-0.061280415817244624
0,-0.08451317730378968,0.9005397332001422
0,-0.9008340884005106,-0.6125484212982514
0,-0.9731915757881855,-0.6340159583951297
0,-0.6959997622878595,0.5948532386477916
1,0.9119060656941055,0.6488705929987786
1,0.7524996322132756,0.9390766720394311
0,-0.6870518796558956,-1.003070420370893
0,0.36195079699255006,0.7734331010664924
0,0.40144605397442745,0.5597498646091352
0,0.7145234202667079,0.4468307375634
0,-0.26936940168397766,-0.7910629944481387
0,-1.0863815357972986,1.3894526629718311
1,1.379298732877317,0.6580300647617645
0,0.5199939364820445,1.648540296331025
0,-0.9197666430560899,1.1343903357605534
0,-0.27009825742016036,0.57096010375646
0,-0.6137329558649696,-1.725786796996219
0,0.16199755381462153,1.0095728565406572
0,-0.5209180101467824,0.5305028857076038
0,-0.9697385799758425,-0.8692354616229074
0,-0.3577985366558819,-1.4396449865399905
0,-1.0241114519808499,-1.161743764292784
0,-0.9818264666378007,0.45651118835736465
1,1.404504203330738,0.4508849126146529
0,-1.2811836852813798,-0.4536353821555135
0,-1.0388340828053004,-1.5325007431006634
0,-0.5426492172874655,-0.3901414868008363
0,-1.105104550816852,-1.1824129771769925
0,0.08158553821186242,-0.8368578592173738
0,0.8849327736771148,1.3140529179457274
0,-0.9316820810196407,-1.6947449517060649
1,1.876431700095268,-0.9381665240535155
0,-0.7963169617775263,0.7573287720759243
1,0.03970887972077081,-1.182241062930011
0,-1.069281520342666,-0.4939507139451902
0,-0.1506544338628115,-1.2762239139837677
1,1.3674437592459434,-0.9734906035493539
0,-0.9363043192085142,0.6541896705427143
0,-1.146957774775717,-0.3062458744851975
0,-0.7087760240408796,-1.2027728173217886
0,-0.02842869966915663,0.052205198661321894
0,-1.1765387372098906,-0.959291271030457
1,1.5670151680864037,-0.9277379860067552
1,1.882896229758918,-0.8536858323500298
0,-0.34739734600918276,-1.1413381376410314
1,1.1810574113743644,1.152900872808147
0,-0.5367464284937571,0.9549633176723761
1,1.2696800840341735,0.39739836551312946
0,0.7831248334448936,1.3758753615248562
0,0.7765725396766601,1.3778403063359193
0,-0.4397723084465783,0.4499978335147107
0,0.1439681313321497,1.9460252794176225
0,-0.4813472691562727,-1.461908252179106
1,1.4373213024884541,0.8100206151758331
0,-0.5244616444068975,0.5409421672121081
0,-1.0649446456458462,-1.20367198556031
1,1.0877960730876532,0.24901900118171424
0,-0.6595905762434067,-1.4558592798191428
1,-0.4316350096251723,-1.8096140128549434
0,-0.989181083091834,0.6417953803110944
1,1.3307315411506562,-1.781442140376485
1,1.5292245598697234,-1.6090889175436842
0,-0.043816708425152534,0.332251323700119
0,-0.5793604423851743,0.438735450452364
0,0.3906088278402835,1.9421174407788018
1,1.4791129254718582,0.4597633909053145
0,-1.3401287736015735,0.05123361539636929
0,-0.4502156061273344,-0.23023395193583257
0,-1.0435432115466388,1.1063529190078054
0,-0.6129376777028104,1.441941731711156
0,-0.2842854153020277,-0.6416267998190345
0,-1.0776840358932214,-0.7192713708107107
0,0.43811140878749594,1.0108039698372604
0,-0.925953755962567,0.34606547999170395
0,-0.6926725074670621,0.407364369787503
0,-0.6868777413343098,0.08088310761524027
0,-1.0943405568236464,-1.1356100302024905
1,1.489830588060484,-0.8396262271222478
0,-0.7431231546972737,0.8787060851196506
1,1.8372073919487868,-0.8360464704211874
1,0.329963741131347,-0.44643992740781563
0,0.5322234359623775,1.6546330618930385
0,-0.21747017328681795,1.8407745644976266
0,0.47750112452927673,1.8444653767411974
0,-0.4189443019355752,1.5402677850381286
0,0.5332820990872562,-0.20552845489660057
0,-0.5225172739034716,-1.22557592012987
0,-0.6082086933974288,-0.4770412067419504
0,-0.9137459103137842,-0.5116805953657154
0,-0.9840791495816489,-0.7748383098328873
0,-1.3850100785286033,0.6602988651957535
0,-0.8212947143942022,1.4164544108833084
0,-1.30279962759839,0.8963167345543924
0,-0.7326813949126255,0.9043907457422327
0,-0.9812131154455267,0.8022372326944276
0,-0.7052225012173412,0.7294779219473984
0,-0.634238813212399,-0.034932963649282195
0,-0.6255383027496746,1.85410261417277
0,-0.552446393578865,-0.17230258868948978
0,-0.1738793747917851,1.3074301412190719
0,-0.8146708339357576,1.7430276343912432
0,-0.10720392916837201,1.4402974780133262
0,0.024745178215879432,-0.7362061496825111
0,0.06948346615949334,0.8935510937327032
0,-0.1312078552361388,-0.20300879223210286
0,0.30281993328175016,0.9292078036993874
1,1.1594915679141422,0.9896059375232225
1,1.53992618209374,0.6455862963346666
1,1.450275067922506,0.1404555553414866
1,1.362932597321316,-0.6069033323958535
1,0.6522329604711999,-1.3737325728806105
1,1.1653584787634492,0.992174674802468
0,-0.4466082345434723,0.9191190444340483
